,chain,timestamp,act.addr.cnt
1836,ETH,1626220800000,590372
1837,ETH,1626307200000,604456
1838,ETH,1626393600000,570153
1839,ETH,1626480000000,548368
1840,ETH,1626566400000,535035
1841,ETH,1626652800000,583929
1842,ETH,1626739200000,588417
1843,ETH,1626825600000,602196
1844,ETH,1626912000000,592395
1845,ETH,1626998400000,614920
1846,ETH,1627084800000,629545
1847,ETH,1627171200000,568298
1848,ETH,1627257600000,653888
1849,ETH,1627344000000,734086
1850,ETH,1627430400000,693819
1851,ETH,1627516800000,630678
1852,ETH,1627603200000,627398
1853,ETH,1627689600000,617087
1854,ETH,1627776000000,611381
1855,ETH,1627862400000,648782
1856,ETH,1627948800000,599206
1857,ETH,1628035200000,605815
1858,ETH,1628121600000,527821
1859,ETH,1628208000000,528549
1860,ETH,1628294400000,515005
1861,ETH,1628380800000,528092
1862,ETH,1628467200000,515126
1863,ETH,1628553600000,521467
1864,ETH,1628640000000,524068
1865,ETH,1628726400000,527453
1866,ETH,1628812800000,522903
1867,ETH,1628899200000,500098
1868,ETH,1628985600000,490026
1869,ETH,1629072000000,542707
1870,ETH,1629158400000,530632
1871,ETH,1629244800000,513850
1872,ETH,1629331200000,563049
1873,ETH,1629417600000,562207
1874,ETH,1629504000000,529227
1875,ETH,1629590400000,512239
1876,ETH,1629676800000,538782
1877,ETH,1629763200000,521034
1878,ETH,1629849600000,499357
1879,ETH,1629936000000,498866
1880,ETH,1630022400000,484938
1881,ETH,1630108800000,507969
1882,ETH,1630195200000,492973
1883,ETH,1630281600000,518591
1884,ETH,1630368000000,552052
1885,ETH,1630454400000,557665
1886,ETH,1630540800000,567055
1887,ETH,1630627200000,512274
1888,ETH,1630713600000,520029
1889,ETH,1630800000000,497386
1890,ETH,1630886400000,526972
1891,ETH,1630972800000,558575
1892,ETH,1631059200000,525185
1893,ETH,1631145600000,531349
1894,ETH,1631232000000,570844
1895,ETH,1631318400000,627703
1896,ETH,1631404800000,571553
1897,ETH,1631491200000,631801
1898,ETH,1631577600000,582577
1899,ETH,1631664000000,573832
1900,ETH,1631750400000,548934
1901,ETH,1631836800000,524420
1902,ETH,1631923200000,536379
1903,ETH,1632009600000,516798
1904,ETH,1632096000000,495260
1905,ETH,1632182400000,524491
1906,ETH,1632268800000,534706
1907,ETH,1632355200000,534322
1908,ETH,1632441600000,506370
1909,ETH,1632528000000,520156
1910,ETH,1632614400000,473720
1911,ETH,1632700800000,502883
1912,ETH,1632787200000,495483
1913,ETH,1632873600000,507213
1914,ETH,1632960000000,499027
1915,ETH,1633046400000,571555
1916,ETH,1633132800000,520148
1917,ETH,1633219200000,522883
1918,ETH,1633305600000,495269
1919,ETH,1633392000000,562664
1920,ETH,1633478400000,663598
1921,ETH,1633564800000,629638
1922,ETH,1633651200000,600444
1923,ETH,1633737600000,585764
1924,ETH,1633824000000,537498
1925,ETH,1633910400000,538819
1926,ETH,1633996800000,546485
1927,ETH,1634083200000,531986
1928,ETH,1634169600000,554284
1929,ETH,1634256000000,556422
1930,ETH,1634342400000,583224
1931,ETH,1634428800000,551919
1932,ETH,1634515200000,571995
1933,ETH,1634601600000,590942
1934,ETH,1634688000000,617868
1935,ETH,1634774400000,614827
1936,ETH,1634860800000,599969
1937,ETH,1634947200000,613429
1938,ETH,1635033600000,597173
1939,ETH,1635120000000,601354
1940,ETH,1635206400000,611278
1941,ETH,1635292800000,619065
1942,ETH,1635379200000,692895
1943,ETH,1635465600000,711170
1944,ETH,1635552000000,659890
1945,ETH,1635638400000,627758
1946,ETH,1635724800000,659286
1947,ETH,1635811200000,676773
1948,ETH,1635897600000,698046
1949,ETH,1635984000000,667720
1950,ETH,1636070400000,653773
1951,ETH,1636156800000,626350
1952,ETH,1636243200000,635935
1953,ETH,1636329600000,652986
1954,ETH,1636416000000,615664
1955,ETH,1636502400000,667074
1956,ETH,1636588800000,648382
1957,ETH,1636675200000,643078
1958,ETH,1636761600000,645915
1959,ETH,1636848000000,643454
1960,ETH,1636934400000,606036
1961,ETH,1637020800000,609879
1962,ETH,1637107200000,695412
1963,ETH,1637193600000,591159
1964,ETH,1637280000000,609855
1965,ETH,1637366400000,557040
1966,ETH,1637452800000,607664
1967,ETH,1637539200000,546021
1968,ETH,1637625600000,580961
1969,ETH,1637712000000,603667
1970,ETH,1637798400000,593204
1971,ETH,1637884800000,600397
1972,ETH,1637971200000,550278
1973,ETH,1638057600000,527847
1974,ETH,1638144000000,600953
1975,ETH,1638230400000,626327
1976,ETH,1638316800000,580964
1977,ETH,1638403200000,608130
1978,ETH,1638489600000,565387
1979,ETH,1638576000000,552443
1980,ETH,1638662400000,827717
1981,ETH,1638748800000,590753
1982,ETH,1638835200000,596212
1983,ETH,1638921600000,646034
1984,ETH,1639008000000,607680
1985,ETH,1639094400000,615403
1986,ETH,1639180800000,580530
1987,ETH,1639267200000,597667
1988,ETH,1639353600000,610120
1989,ETH,1639440000000,617852
1990,ETH,1639526400000,607024
1991,ETH,1639612800000,601544
1992,ETH,1639699200000,615024
1993,ETH,1639785600000,567904
1994,ETH,1639872000000,565356
1995,ETH,1639958400000,591471
1996,ETH,1640044800000,597366
1997,ETH,1640131200000,628067
1998,ETH,1640217600000,593941
1999,ETH,1640304000000,629178
2000,ETH,1640390400000,609519
2001,ETH,1640476800000,592617
2002,ETH,1640563200000,621785
2003,ETH,1640649600000,595033
2004,ETH,1640736000000,564075
2005,ETH,1640822400000,602455
2006,ETH,1640908800000,578541
2007,ETH,1640995200000,581311
2008,ETH,1641081600000,551999
2009,ETH,1641168000000,591355
2010,ETH,1641254400000,601545
2011,ETH,1641340800000,632108
2012,ETH,1641427200000,607698
2013,ETH,1641513600000,589284
2014,ETH,1641600000000,596126
2015,ETH,1641686400000,534490
2016,ETH,1641772800000,524871
2017,ETH,1641859200000,591387
2018,ETH,1641945600000,634923
2019,ETH,1642032000000,658809
2020,ETH,1642118400000,593127
2021,ETH,1642204800000,616539
2022,ETH,1642291200000,591291
2023,ETH,1642377600000,592964
2024,ETH,1642464000000,584160
2025,USDT,1620604800000,135423
2026,USDT,1620691200000,128530
2027,USDT,1620777600000,118565
2028,USDT,1620864000000,139794
2029,USDT,1620950400000,131330
2030,USDT,1621036800000,105192
2031,USDT,1621123200000,94009
2032,USDT,1621209600000,114619
2033,USDT,1621296000000,97601
2034,USDT,1621382400000,104945
2035,USDT,1621468800000,111291
2036,USDT,1621555200000,100253
2037,USDT,1621641600000,93745
2038,USDT,1621728000000,89999
2039,USDT,1621814400000,100483
2040,USDT,1621900800000,97942
2041,USDT,1621987200000,95043
2042,USDT,1622073600000,90480
2043,USDT,1622160000000,89658
2044,USDT,1622246400000,83869
2045,USDT,1622332800000,143948
2046,USDT,1622419200000,107937
2047,USDT,1622505600000,102659
2048,USDT,1622592000000,109548
2049,USDT,1622678400000,99665
2050,USDT,1622764800000,109560
2051,USDT,1622851200000,88049
2052,USDT,1622937600000,74209
2053,USDT,1623024000000,96564
2054,USDT,1623110400000,98539
2055,USDT,1623196800000,90580
2056,USDT,1623283200000,86852
2057,USDT,1623369600000,85517
2058,USDT,1623456000000,75054
2059,USDT,1623542400000,74846
2060,USDT,1623628800000,90438
2061,USDT,1623715200000,87801
2062,USDT,1623801600000,86182
2063,USDT,1623888000000,101037
2064,USDT,1623974400000,95091
2065,USDT,1624060800000,71847
2066,USDT,1624147200000,70661
2067,USDT,1624233600000,95204
2068,USDT,1624320000000,105266
2069,USDT,1624406400000,90534
2070,USDT,1624492800000,91895
2071,USDT,1624579200000,101681
2072,USDT,1624665600000,87461
2073,USDT,1624752000000,69159
2074,USDT,1624838400000,84876
2075,USDT,1624924800000,91624
2076,USDT,1625011200000,84913
2077,USDT,1625097600000,85698
2078,USDT,1625184000000,87102
2079,USDT,1625270400000,80650
2080,USDT,1625356800000,72770
2081,USDT,1625443200000,85874
2082,USDT,1625529600000,82005
2083,USDT,1625616000000,86368
2084,USDT,1625702400000,89798
2085,USDT,1625788800000,90792
2086,USDT,1625875200000,72465
2087,USDT,1625961600000,70157
2088,USDT,1626048000000,84323
2089,USDT,1626134400000,75673
2090,USDT,1626220800000,80805
2091,USDT,1626307200000,76250
2092,USDT,1626393600000,76043
2093,USDT,1626480000000,64004
2094,USDT,1626566400000,60039
2095,USDT,1626652800000,78127
2096,USDT,1626739200000,80624
2097,USDT,1626825600000,78582
2098,USDT,1626912000000,69650
2099,USDT,1626998400000,70941
2100,USDT,1627084800000,67421
2101,USDT,1627171200000,59747
2102,USDT,1627257600000,83532
2103,USDT,1627344000000,82922
2104,USDT,1627689600000,69142
2105,USDT,1627776000000,65852
2106,USDT,1627862400000,96790
2107,USDT,1627948800000,75900
2108,USDT,1628035200000,79219
2109,USDT,1628121600000,66023
2110,USDT,1628208000000,75639
2111,USDT,1628294400000,75020
2112,USDT,1628380800000,61670
2113,USDT,1628467200000,72799
2114,USDT,1628553600000,76857
2115,USDT,1628640000000,80344
2116,USDT,1628726400000,77622
2117,USDT,1628812800000,77428
2118,USDT,1628899200000,66925
2119,USDT,1628985600000,62163
2120,USDT,1629072000000,79249
2121,USDT,1629158400000,79223
2122,USDT,1629244800000,75879
2123,USDT,1629331200000,79937
2124,USDT,1629417600000,84548
2125,USDT,1629504000000,68560
2126,USDT,1629590400000,65313
2127,USDT,1629676800000,80062
2128,USDT,1629763200000,76912
2129,USDT,1629849600000,77999
2130,USDT,1629936000000,73025
2131,USDT,1630022400000,69968
2132,USDT,1630108800000,60770
2133,USDT,1630195200000,56096
2134,USDT,1630281600000,70921
2135,USDT,1630368000000,74395
2136,USDT,1630454400000,80548
2137,USDT,1630540800000,85267
2138,USDT,1630627200000,76842
2139,USDT,1630713600000,64046
2140,USDT,1630800000000,63267
2141,USDT,1630886400000,78229
2142,USDT,1630972800000,91866
2143,USDT,1631059200000,83176
2144,USDT,1631145600000,78279
2145,USDT,1631232000000,81981
2146,USDT,1631318400000,71240
2147,USDT,1631404800000,59525
2148,USDT,1631491200000,73396
2149,USDT,1631577600000,75033
2150,USDT,1631664000000,73060
2151,USDT,1631750400000,72034
2152,USDT,1631836800000,86246
2153,USDT,1631923200000,61449
2154,USDT,1632009600000,58686
2155,USDT,1632096000000,76159
2156,USDT,1632182400000,72327
2157,USDT,1632268800000,72255
2158,USDT,1632355200000,67465
2159,USDT,1632441600000,72615
2160,USDT,1632528000000,54242
2161,USDT,1632614400000,55811
2162,USDT,1632700800000,65893
2163,USDT,1632787200000,61820
2164,USDT,1632873600000,66264
2165,USDT,1632960000000,63057
2166,USDT,1633046400000,69786
2167,USDT,1633132800000,56134
2168,USDT,1633219200000,55270
2169,USDT,1633305600000,61886
2170,USDT,1633392000000,71065
2171,USDT,1633478400000,69236
2172,USDT,1633564800000,95345
2173,USDT,1633651200000,75913
2174,USDT,1633737600000,65343
2175,USDT,1633824000000,61202
2176,USDT,1633910400000,91157
2177,USDT,1633996800000,72034
2178,USDT,1634083200000,68444
2179,USDT,1634169600000,70004
2180,USDT,1634256000000,71622
2181,USDT,1634342400000,60382
2182,USDT,1634428800000,55344
2183,USDT,1634515200000,71232
2184,USDT,1634601600000,76318
2185,USDT,1634688000000,77193
2186,USDT,1634774400000,80537
2187,USDT,1634860800000,77549
2188,USDT,1634947200000,59028
2189,USDT,1635033600000,66265
2190,USDT,1635120000000,75764
2191,USDT,1635206400000,82951
2192,USDT,1635292800000,88974
2193,USDT,1635379200000,111646
2194,USDT,1635465600000,113415
2195,USDT,1635552000000,93706
2196,USDT,1635638400000,94065
2197,USDT,1635724800000,102761
2198,USDT,1635811200000,104196
2199,USDT,1635897600000,120977
2200,USDT,1635984000000,102155
2201,USDT,1636070400000,92494
2202,USDT,1636156800000,79627
2203,USDT,1636243200000,79226
2204,USDT,1636329600000,97221
2205,USDT,1636416000000,86263
2206,USDT,1636502400000,93017
2207,USDT,1636588800000,86814
2208,USDT,1636675200000,87696
2209,USDT,1636761600000,79634
2210,USDT,1636848000000,74624
2211,USDT,1636934400000,77647
2212,USDT,1637020800000,96541
2213,USDT,1637107200000,82503
2214,USDT,1637193600000,83793
2215,USDT,1637280000000,81106
2216,USDT,1637366400000,66863
2217,USDT,1637452800000,81617
2218,USDT,1637539200000,74065
2219,USDT,1637625600000,79388
2220,USDT,1637712000000,82973
2221,USDT,1637798400000,82145
2222,USDT,1637884800000,85941
2223,USDT,1637971200000,63428
2224,USDT,1638057600000,63050
2225,USDT,1638144000000,73280
2226,USDT,1638230400000,77209
2227,USDT,1638316800000,81231
2228,USDT,1638403200000,79737
2229,USDT,1638489600000,76345
2230,USDT,1638576000000,92092
2231,USDT,1638662400000,77165
2232,USDT,1638748800000,88211
2233,USDT,1638835200000,84444
2234,USDT,1638921600000,82730
2235,USDT,1639008000000,79554
2236,USDT,1639094400000,78861
2237,USDT,1639180800000,67296
2238,USDT,1639267200000,63076
2239,USDT,1639353600000,77218
2240,USDT,1639440000000,79171
2241,USDT,1639526400000,81179
2242,USDT,1639612800000,73049
2243,USDT,1639699200000,70139
2244,USDT,1639785600000,54171
2245,USDT,1639872000000,51008
2246,USDT,1639958400000,66132
2247,USDT,1640044800000,61976
2248,USDT,1640131200000,64967
2249,USDT,1640217600000,66524
2250,USDT,1640304000000,62665
2251,USDT,1640390400000,48501
2252,USDT,1640476800000,49939
2253,USDT,1640563200000,64839
2254,USDT,1640649600000,68534
2255,USDT,1640736000000,67532
2256,USDT,1640822400000,72232
2257,USDT,1640908800000,61761
2258,USDT,1640995200000,47934
2259,USDT,1641081600000,48528
2260,USDT,1641168000000,67233
2261,USDT,1641254400000,68026
2262,USDT,1641340800000,71868
2263,USDT,1641427200000,66761
2264,USDT,1641513600000,63671
2265,USDT,1641600000000,54157
2266,USDT,1641686400000,43115
2267,USDT,1641772800000,53708
2268,USDT,1641859200000,58788
2269,USDT,1641945600000,57818
2270,USDT,1642032000000,54391
2271,USDT,1642118400000,54028
2272,USDT,1642204800000,43658
2273,USDT,1642291200000,42297
2274,USDT,1642377600000,51812
2275,USDT,1642464000000,54395
2276,USDC,1620604800000,34599
2277,USDC,1620691200000,29320
2278,USDC,1620777600000,30547
2279,USDC,1620864000000,46658
2280,USDC,1620950400000,34658
2281,USDC,1621036800000,31154
2282,USDC,1621123200000,29643
2283,USDC,1621209600000,35558
2284,USDC,1621296000000,31414
2285,USDC,1621382400000,49484
2286,USDC,1621468800000,39214
2287,USDC,1621555200000,37276
2288,USDC,1621641600000,35614
2289,USDC,1621728000000,36136
2290,USDC,1621814400000,37495
2291,USDC,1621900800000,32954
2292,USDC,1621987200000,37461
2293,USDC,1622073600000,34150
2294,USDC,1622160000000,33783
2295,USDC,1622246400000,30931
2296,USDC,1622332800000,26657
2297,USDC,1622419200000,28331
2298,USDC,1622505600000,30466
2299,USDC,1622592000000,34494
2300,USDC,1622678400000,33608
2301,USDC,1622764800000,34299
2302,USDC,1622851200000,23595
2303,USDC,1622937600000,22262
2304,USDC,1623024000000,31312
2305,USDC,1623110400000,34638
2306,USDC,1623196800000,28671
2307,USDC,1623283200000,30687
2308,USDC,1623369600000,31409
2309,USDC,1623456000000,24934
2310,USDC,1623542400000,23127
2311,USDC,1623628800000,37647
2312,USDC,1623715200000,33593
2313,USDC,1623801600000,33471
2314,USDC,1623888000000,35294
2315,USDC,1623974400000,34190
2316,USDC,1624060800000,26267
2317,USDC,1624147200000,26375
2318,USDC,1624233600000,34265
2319,USDC,1624320000000,38743
2320,USDC,1624406400000,32300
2321,USDC,1624492800000,30705
2322,USDC,1624579200000,29009
2323,USDC,1624665600000,26980
2324,USDC,1624752000000,23491
2325,USDC,1624838400000,28931
2326,USDC,1624924800000,37181
2327,USDC,1625011200000,28763
2328,USDC,1625097600000,26413
2329,USDC,1625184000000,27462
2330,USDC,1625270400000,24751
2331,USDC,1625356800000,25203
2332,USDC,1625443200000,24422
2333,USDC,1625529600000,25193
2334,USDC,1625616000000,25344
2335,USDC,1625702400000,27724
2336,USDC,1625788800000,26427
2337,USDC,1625875200000,22824
2338,USDC,1625961600000,21678
2339,USDC,1626048000000,26530
2340,USDC,1626134400000,28611
2341,USDC,1626220800000,30599
2342,USDC,1626307200000,27555
2343,USDC,1626393600000,28095
2344,USDC,1626480000000,23221
2345,USDC,1626566400000,19813
2346,USDC,1626652800000,28629
2347,USDC,1626739200000,32942
2348,USDC,1626825600000,30878
2349,USDC,1626912000000,27301
2350,USDC,1626998400000,26400
2351,USDC,1627084800000,24617
2352,USDC,1627171200000,21041
2353,USDC,1627257600000,34164
2354,USDC,1627344000000,32943
2355,USDC,1627430400000,30415
2356,USDC,1627516800000,28689
2357,USDC,1627603200000,29879
2358,USDC,1627689600000,29191
2359,USDC,1627776000000,24714
2360,USDC,1627862400000,30374
2361,USDC,1627948800000,29660
2362,USDC,1628035200000,31414
2363,USDC,1628121600000,26511
2364,USDC,1628208000000,30209
2365,USDC,1628294400000,27789
2366,USDC,1628380800000,26935
2367,USDC,1628467200000,29627
2368,USDC,1628553600000,28963
2369,USDC,1628640000000,31397
2370,USDC,1628726400000,34194
2371,USDC,1628812800000,29728
2372,USDC,1628899200000,26050
2373,USDC,1628985600000,24128
2374,USDC,1629072000000,31245
2375,USDC,1629158400000,30448
2376,USDC,1629244800000,31050
2377,USDC,1629331200000,36110
2378,USDC,1629417600000,32631
2379,USDC,1629504000000,27014
2380,USDC,1629590400000,27262
2381,USDC,1629676800000,30157
2382,USDC,1629763200000,30124
2383,USDC,1629849600000,27071
2384,USDC,1629936000000,26462
2385,USDC,1630022400000,25121
2386,USDC,1630108800000,23713
2387,USDC,1630195200000,22521
2388,USDC,1630281600000,30590
2389,USDC,1630368000000,31343
2390,USDC,1630454400000,32522
2391,USDC,1630540800000,36163
2392,USDC,1630627200000,30571
2393,USDC,1630713600000,25714
2394,USDC,1630800000000,23768
2395,USDC,1630886400000,30236
2396,USDC,1630972800000,37864
2397,USDC,1631059200000,37559
2398,USDC,1631145600000,37265
2399,USDC,1631232000000,40628
2400,USDC,1631318400000,33872
2401,USDC,1631404800000,28879
2402,USDC,1631491200000,34044
2403,USDC,1631577600000,33515
2404,USDC,1631664000000,32530
2405,USDC,1631750400000,32110
2406,USDC,1631836800000,30555
2407,USDC,1631923200000,26556
2408,USDC,1632009600000,23947
2409,USDC,1632096000000,36273
2410,USDC,1632182400000,33214
2411,USDC,1632268800000,32399
2412,USDC,1632355200000,26925
2413,USDC,1632441600000,27513
2414,USDC,1632528000000,22981
2415,USDC,1632614400000,20460
2416,USDC,1632700800000,25927
2417,USDC,1632787200000,28887
2418,USDC,1632873600000,30576
2419,USDC,1632960000000,28041
2420,USDC,1633046400000,35593
2421,USDC,1633132800000,29062
2422,USDC,1633219200000,23543
2423,USDC,1633305600000,30044
2424,USDC,1633392000000,31922
2425,USDC,1633478400000,30387
2426,USDC,1633564800000,30653
2427,USDC,1633651200000,29734
2428,USDC,1633737600000,29068
2429,USDC,1633824000000,30443
2430,USDC,1633910400000,28920
2431,USDC,1633996800000,30709
2432,USDC,1634083200000,31144
2433,USDC,1634169600000,31229
2434,USDC,1634256000000,33979
2435,USDC,1634342400000,28807
2436,USDC,1634428800000,29500
2437,USDC,1634515200000,35718
2438,USDC,1634601600000,33864
2439,USDC,1634688000000,35871
2440,USDC,1634774400000,33066
2441,USDC,1634860800000,30712
2442,USDC,1634947200000,26188
2443,USDC,1635033600000,25446
2444,USDC,1635120000000,31925
2445,USDC,1635206400000,30939
2446,USDC,1635292800000,32437
2447,USDC,1635379200000,34665
2448,USDC,1635465600000,37187
2449,USDC,1635552000000,29620
2450,USDC,1635638400000,26672
2451,USDC,1635724800000,34223
2452,USDC,1635811200000,37957
2453,USDC,1635897600000,36310
2454,USDC,1635984000000,36191
2455,USDC,1636070400000,32995
2456,USDC,1636156800000,34451
2457,USDC,1636243200000,31113
2458,USDC,1636329600000,34621
2459,USDC,1636416000000,34454
2460,USDC,1636502400000,34770
2461,USDC,1636588800000,31978
2462,USDC,1636675200000,31433
2463,USDC,1636761600000,26932
2464,USDC,1636848000000,27347
2465,USDC,1636934400000,37731
2466,USDC,1637020800000,44063
2467,USDC,1637107200000,33442
2468,USDC,1637193600000,33922
2469,USDC,1637280000000,31782
2470,USDC,1637366400000,28100
2471,USDC,1637452800000,28253
2472,USDC,1637539200000,29726
2473,USDC,1637625600000,31613
2474,USDC,1637712000000,32007
2475,USDC,1637798400000,29646
2476,USDC,1637884800000,39362
2477,USDC,1637971200000,27966
2478,USDC,1638057600000,24763
2479,USDC,1638144000000,29925
2480,USDC,1638230400000,32380
2481,USDC,1638316800000,35892
2482,USDC,1638403200000,35056
2483,USDC,1638489600000,35341
2484,USDC,1638576000000,42047
2485,USDC,1638662400000,29899
2486,USDC,1638748800000,39866
2487,USDC,1638835200000,34638
2488,USDC,1638921600000,35997
2489,USDC,1639008000000,36065
2490,USDC,1639094400000,34184
2491,USDC,1639180800000,27033
2492,USDC,1639267200000,23962
2493,USDC,1639353600000,31858
2494,USDC,1639440000000,40095
2495,USDC,1639526400000,32004
2496,USDC,1639612800000,31760
2497,USDC,1639699200000,39895
2498,USDC,1639785600000,29251
2499,USDC,1639872000000,27448
2500,USDC,1639958400000,32369
2501,USDC,1640044800000,38252
2502,USDC,1640131200000,32799
2503,USDC,1640217600000,30014
2504,USDC,1640304000000,32054
2505,USDC,1640390400000,23041
2506,USDC,1640476800000,24775
2507,USDC,1640563200000,30169
2508,USDC,1640649600000,29088
2509,USDC,1640736000000,30732
2510,USDC,1640822400000,34013
2511,USDC,1640908800000,31136
2512,USDC,1640995200000,23130
2513,USDC,1641081600000,20941
2514,USDC,1641168000000,29067
2515,USDC,1641254400000,29763
2516,USDC,1641340800000,32298
2517,USDC,1641427200000,31749
2518,USDC,1641513600000,30925
2519,USDC,1641600000000,26327
2520,USDC,1641686400000,21073
2521,USDC,1641772800000,25811
2522,USDC,1641859200000,26656
2523,USDC,1641945600000,26748
2524,USDC,1642032000000,25327
2525,USDC,1642118400000,27155
2526,USDC,1642204800000,22588
2527,USDC,1642291200000,19873
2528,USDC,1642377600000,24843
2529,USDC,1642464000000,26372
2530,ADA,1620604800000,118438
2531,ADA,1620691200000,110485
2532,ADA,1620777600000,106359
2533,ADA,1620864000000,149502
2534,ADA,1620950400000,120822
2535,ADA,1621036800000,177321
2536,ADA,1621123200000,133972
2537,ADA,1621209600000,127819
2538,ADA,1621296000000,123082
2539,ADA,1621382400000,166749
2540,ADA,1621468800000,130111
2541,ADA,1621555200000,123858
2542,ADA,1621641600000,106673
2543,ADA,1621728000000,120754
2544,ADA,1621814400000,113975
2545,ADA,1621900800000,102061
2546,ADA,1621987200000,108973
2547,ADA,1622073600000,81362
2548,ADA,1622160000000,80743
2549,ADA,1622246400000,75894
2550,ADA,1622332800000,81998
2551,ADA,1622419200000,84230
2552,ADA,1622505600000,79783
2553,ADA,1622592000000,79058
2554,ADA,1622678400000,79043
2555,ADA,1622764800000,90317
2556,ADA,1622851200000,83480
2557,ADA,1622937600000,67699
2558,ADA,1623024000000,69745
2559,ADA,1623110400000,79355
2560,ADA,1623196800000,72976
2561,ADA,1623283200000,73525
2562,ADA,1623369600000,70480
2563,ADA,1623456000000,60993
2564,ADA,1623542400000,53255
2565,ADA,1623628800000,62354
2566,ADA,1623715200000,66760
2567,ADA,1623801600000,54455
2568,ADA,1623888000000,53331
2569,ADA,1623974400000,53246
2570,ADA,1624060800000,46792
2571,ADA,1624147200000,62610
2572,ADA,1624233600000,71134
2573,ADA,1624320000000,93039
2574,ADA,1624406400000,61653
2575,ADA,1624492800000,67036
2576,ADA,1624579200000,61121
2577,ADA,1624665600000,51329
2578,ADA,1624752000000,56148
2579,ADA,1624838400000,57622
2580,ADA,1624924800000,68156
2581,ADA,1625011200000,64029
2582,ADA,1625097600000,53063
2583,ADA,1625184000000,54943
2584,ADA,1625270400000,52769
2585,ADA,1625356800000,55080
2586,ADA,1625443200000,63707
2587,ADA,1625529600000,53669
2588,ADA,1625616000000,57879
2589,ADA,1625702400000,58417
2590,ADA,1625788800000,63660
2591,ADA,1625875200000,61019
2592,ADA,1625961600000,50117
2593,ADA,1626048000000,54794
2594,ADA,1626134400000,56301
2595,ADA,1626220800000,61604
2596,ADA,1626307200000,64122
2597,ADA,1626393600000,58221
2598,ADA,1626480000000,52931
2599,ADA,1626566400000,46483
2600,ADA,1626652800000,55149
2601,ADA,1626739200000,60524
2602,ADA,1626825600000,55272
2603,ADA,1626912000000,51712
2604,ADA,1626998400000,44093
2605,ADA,1627084800000,46788
2606,ADA,1627171200000,49137
2607,ADA,1627257600000,63803
2608,ADA,1627344000000,111546
2609,ADA,1627430400000,111212
2610,ADA,1627516800000,73069
2611,ADA,1627603200000,65242
2612,ADA,1627689600000,58635
2613,ADA,1627776000000,60131
2614,ADA,1627862400000,54040
2615,ADA,1627948800000,64686
2616,ADA,1628035200000,66187
2617,ADA,1628121600000,60771
2618,ADA,1628208000000,64842
2619,ADA,1628294400000,66604
2620,ADA,1628380800000,62772
2621,ADA,1628467200000,99955
2622,ADA,1628553600000,81472
2623,ADA,1628640000000,109204
2624,ADA,1628726400000,83122
2625,ADA,1628812800000,119098
2626,ADA,1628899200000,129236
2627,ADA,1628985600000,101214
2628,ADA,1629072000000,103692
2629,ADA,1629158400000,107224
2630,ADA,1629244800000,114070
2631,ADA,1629331200000,118373
2632,ADA,1629417600000,142976
2633,ADA,1629504000000,102763
2634,ADA,1629590400000,115650
2635,ADA,1629676800000,173057
2636,ADA,1629763200000,139623
2637,ADA,1629849600000,124148
2638,ADA,1629936000000,120380
2639,ADA,1630022400000,135812
2640,ADA,1630108800000,138728
2641,ADA,1630195200000,150072
2642,ADA,1630281600000,136707
2643,ADA,1630368000000,120821
2644,ADA,1630454400000,126489
2645,ADA,1630540800000,150415
2646,ADA,1630627200000,141105
2647,ADA,1630713600000,138802
2648,ADA,1630800000000,136930
2649,ADA,1630886400000,188723
2650,ADA,1630972800000,214909
2651,ADA,1631059200000,179407
2652,ADA,1631145600000,174129
2653,ADA,1631232000000,147388
2654,ADA,1631318400000,167372
2655,ADA,1631664000000,140285
2656,ADA,1631750400000,140222
2657,ADA,1631836800000,172740
2658,ADA,1631923200000,157904
2659,ADA,1632009600000,145763
2660,ADA,1632096000000,154852
2661,ADA,1632182400000,136345
2662,ADA,1632268800000,120786
2663,ADA,1632355200000,121245
2664,ADA,1632441600000,153647
2665,ADA,1632528000000,204241
2666,ADA,1632614400000,135672
2667,ADA,1632700800000,136314
2668,ADA,1632787200000,131507
2669,ADA,1632873600000,183678
2670,ADA,1632960000000,151376
2671,ADA,1633046400000,152946
2672,ADA,1633132800000,128230
2673,ADA,1633219200000,165863
2674,ADA,1633305600000,158714
2675,ADA,1633392000000,132143
2676,ADA,1633478400000,165096
2677,ADA,1633564800000,131564
2678,ADA,1633651200000,153538
2679,ADA,1633737600000,130258
2680,ADA,1633824000000,121916
2681,ADA,1633910400000,113000
2682,ADA,1633996800000,114149
2683,ADA,1634083200000,139765
2684,ADA,1634169600000,128621
2685,ADA,1634256000000,136487
2686,ADA,1634342400000,124677
2687,ADA,1634428800000,96733
2688,ADA,1634515200000,111769
2689,ADA,1634601600000,121300
2690,ADA,1634688000000,118918
2691,ADA,1634774400000,135091
2692,ADA,1634860800000,128598
2693,ADA,1634947200000,98791
2694,ADA,1635033600000,141688
2695,ADA,1635120000000,137039
2696,ADA,1635206400000,161650
2697,ADA,1635292800000,192868
2698,ADA,1635379200000,186534
2699,ADA,1635465600000,256976
2700,ADA,1635552000000,185512
2701,ADA,1635638400000,175696
2702,ADA,1635724800000,161330
2703,ADA,1635811200000,154298
2704,ADA,1635897600000,196776
2705,ADA,1635984000000,141077
2706,ADA,1636070400000,149560
2707,ADA,1636156800000,143423
2708,ADA,1636243200000,152187
