,chain,timestamp,metric_name,value
577,USDT,1626393600000,act.addr.cnt,76043
578,USDT,1626480000000,act.addr.cnt,64004
579,USDT,1626566400000,act.addr.cnt,60039
580,USDT,1626652800000,act.addr.cnt,78127
581,USDT,1626739200000,act.addr.cnt,80624
582,USDT,1626825600000,act.addr.cnt,78582
583,USDT,1626912000000,act.addr.cnt,69650
584,USDT,1626998400000,act.addr.cnt,70941
585,USDT,1627084800000,act.addr.cnt,67421
586,USDT,1627171200000,act.addr.cnt,59747
587,USDT,1627257600000,act.addr.cnt,83532
588,USDT,1627344000000,act.addr.cnt,82922
589,USDT,1627689600000,act.addr.cnt,69142
590,USDT,1627776000000,act.addr.cnt,65852
591,USDT,1627862400000,act.addr.cnt,96790
592,USDT,1627948800000,act.addr.cnt,75900
593,USDT,1628035200000,act.addr.cnt,79219
594,USDT,1628121600000,act.addr.cnt,66023
595,USDT,1628208000000,act.addr.cnt,75639
596,USDT,1628294400000,act.addr.cnt,75020
597,USDT,1628380800000,act.addr.cnt,61670
598,USDT,1628467200000,act.addr.cnt,72799
599,USDT,1628553600000,act.addr.cnt,76857
600,USDT,1628640000000,act.addr.cnt,80344
601,USDT,1628726400000,act.addr.cnt,77622
602,USDT,1628812800000,act.addr.cnt,77428
603,USDT,1628899200000,act.addr.cnt,66925
604,USDT,1628985600000,act.addr.cnt,62163
605,USDT,1629072000000,act.addr.cnt,79249
606,USDT,1629158400000,act.addr.cnt,79223
607,USDT,1629244800000,act.addr.cnt,75879
608,USDT,1629331200000,act.addr.cnt,79937
609,USDT,1629417600000,act.addr.cnt,84548
610,USDT,1629504000000,act.addr.cnt,68560
611,USDT,1629590400000,act.addr.cnt,65313
612,USDT,1629676800000,act.addr.cnt,80062
613,USDT,1629763200000,act.addr.cnt,76912
614,USDT,1629849600000,act.addr.cnt,77999
615,USDT,1629936000000,act.addr.cnt,73025
616,USDT,1630022400000,act.addr.cnt,69968
617,USDT,1630108800000,act.addr.cnt,60770
618,USDT,1630195200000,act.addr.cnt,56096
619,USDT,1630281600000,act.addr.cnt,70921
620,USDT,1630368000000,act.addr.cnt,74395
621,USDT,1630454400000,act.addr.cnt,80548
622,USDT,1630540800000,act.addr.cnt,85267
623,USDT,1630627200000,act.addr.cnt,76842
624,USDT,1630713600000,act.addr.cnt,64046
625,USDT,1630800000000,act.addr.cnt,63267
626,USDT,1630886400000,act.addr.cnt,78229
627,USDT,1630972800000,act.addr.cnt,91866
628,USDT,1631059200000,act.addr.cnt,83176
629,USDT,1631145600000,act.addr.cnt,78279
630,USDT,1631232000000,act.addr.cnt,81981
631,USDT,1631318400000,act.addr.cnt,71240
632,USDT,1631404800000,act.addr.cnt,59525
633,USDT,1631491200000,act.addr.cnt,73396
634,USDT,1631577600000,act.addr.cnt,75033
635,USDT,1631664000000,act.addr.cnt,73060
636,USDT,1631750400000,act.addr.cnt,72034
637,USDT,1631836800000,act.addr.cnt,86246
638,USDT,1631923200000,act.addr.cnt,61449
639,USDT,1632009600000,act.addr.cnt,58686
640,USDT,1632096000000,act.addr.cnt,76159
641,USDT,1632182400000,act.addr.cnt,72327
642,USDT,1632268800000,act.addr.cnt,72255
643,USDT,1632355200000,act.addr.cnt,67465
644,USDT,1632441600000,act.addr.cnt,72615
645,USDT,1632528000000,act.addr.cnt,54242
646,USDT,1632614400000,act.addr.cnt,55811
647,USDT,1632700800000,act.addr.cnt,65893
648,USDT,1632787200000,act.addr.cnt,61820
649,USDT,1632873600000,act.addr.cnt,66264
650,USDT,1632960000000,act.addr.cnt,63057
651,USDT,1633046400000,act.addr.cnt,69786
652,USDT,1633132800000,act.addr.cnt,56134
653,USDT,1633219200000,act.addr.cnt,55270
654,USDT,1633305600000,act.addr.cnt,61886
655,USDT,1633392000000,act.addr.cnt,71065
656,USDT,1633478400000,act.addr.cnt,69236
657,USDT,1633564800000,act.addr.cnt,95345
658,USDT,1633651200000,act.addr.cnt,75913
659,USDT,1633737600000,act.addr.cnt,65343
660,USDT,1633824000000,act.addr.cnt,61202
661,USDT,1633910400000,act.addr.cnt,91157
662,USDT,1633996800000,act.addr.cnt,72034
663,USDT,1634083200000,act.addr.cnt,68444
664,USDT,1634169600000,act.addr.cnt,70004
665,USDT,1634256000000,act.addr.cnt,71622
666,USDT,1634342400000,act.addr.cnt,60382
667,USDT,1634428800000,act.addr.cnt,55344
668,USDT,1634515200000,act.addr.cnt,71232
669,USDT,1634601600000,act.addr.cnt,76318
670,USDT,1634688000000,act.addr.cnt,77193
671,USDT,1634774400000,act.addr.cnt,80537
672,USDT,1634860800000,act.addr.cnt,77549
673,USDT,1634947200000,act.addr.cnt,59028
674,USDT,1635033600000,act.addr.cnt,66265
675,USDT,1635120000000,act.addr.cnt,75764
676,USDT,1635206400000,act.addr.cnt,82951
677,USDT,1635292800000,act.addr.cnt,88974
678,USDT,1635379200000,act.addr.cnt,111646
679,USDT,1635465600000,act.addr.cnt,113415
680,USDT,1635552000000,act.addr.cnt,93706
681,USDT,1635638400000,act.addr.cnt,94065
682,USDT,1635724800000,act.addr.cnt,102761
683,USDT,1635811200000,act.addr.cnt,104196
684,USDT,1635897600000,act.addr.cnt,120977
685,USDT,1635984000000,act.addr.cnt,102155
686,USDT,1636070400000,act.addr.cnt,92494
687,USDT,1636156800000,act.addr.cnt,79627
688,USDT,1636243200000,act.addr.cnt,79226
689,USDT,1636329600000,act.addr.cnt,97221
690,USDT,1636416000000,act.addr.cnt,86263
691,USDT,1636502400000,act.addr.cnt,93017
692,USDT,1636588800000,act.addr.cnt,86814
693,USDT,1636675200000,act.addr.cnt,87696
694,USDT,1636761600000,act.addr.cnt,79634
695,USDT,1636848000000,act.addr.cnt,74624
696,USDT,1636934400000,act.addr.cnt,77647
697,USDT,1637020800000,act.addr.cnt,96541
698,USDT,1637107200000,act.addr.cnt,82503
699,USDT,1637193600000,act.addr.cnt,83793
700,USDT,1637280000000,act.addr.cnt,81106
701,USDT,1637366400000,act.addr.cnt,66863
702,USDT,1637452800000,act.addr.cnt,81617
703,USDT,1637539200000,act.addr.cnt,74065
704,USDT,1637625600000,act.addr.cnt,79388
705,USDT,1637712000000,act.addr.cnt,82973
706,USDT,1637798400000,act.addr.cnt,82145
707,USDT,1637884800000,act.addr.cnt,85941
708,USDT,1637971200000,act.addr.cnt,63428
709,USDT,1638057600000,act.addr.cnt,63050
710,USDT,1638144000000,act.addr.cnt,73280
711,USDT,1638230400000,act.addr.cnt,77209
712,USDT,1638316800000,act.addr.cnt,81231
713,USDT,1638403200000,act.addr.cnt,79737
714,USDT,1638489600000,act.addr.cnt,76345
715,USDT,1638576000000,act.addr.cnt,92092
716,USDT,1638662400000,act.addr.cnt,77165
717,USDT,1638748800000,act.addr.cnt,88211
718,USDT,1638835200000,act.addr.cnt,84444
719,USDT,1638921600000,act.addr.cnt,82730
720,USDT,1639008000000,act.addr.cnt,79554
721,USDT,1639094400000,act.addr.cnt,78861
722,USDT,1639180800000,act.addr.cnt,67296
723,USDT,1639267200000,act.addr.cnt,63076
724,USDT,1639353600000,act.addr.cnt,77218
725,USDT,1639440000000,act.addr.cnt,79171
726,USDT,1639526400000,act.addr.cnt,81179
727,USDT,1639612800000,act.addr.cnt,73049
728,USDT,1639699200000,act.addr.cnt,70139
729,USDT,1639785600000,act.addr.cnt,54171
730,USDT,1639872000000,act.addr.cnt,51008
731,USDT,1639958400000,act.addr.cnt,66132
732,USDT,1640044800000,act.addr.cnt,61976
733,USDT,1640131200000,act.addr.cnt,64967
734,USDT,1640217600000,act.addr.cnt,66524
735,USDT,1640304000000,act.addr.cnt,62665
736,USDT,1640390400000,act.addr.cnt,48501
737,USDT,1640476800000,act.addr.cnt,49939
738,USDT,1640563200000,act.addr.cnt,64839
739,USDT,1640649600000,act.addr.cnt,68534
740,USDT,1640736000000,act.addr.cnt,67532
741,USDT,1640822400000,act.addr.cnt,72232
742,USDT,1640908800000,act.addr.cnt,61761
743,USDT,1640995200000,act.addr.cnt,47934
744,USDT,1641081600000,act.addr.cnt,48528
745,USDT,1641168000000,act.addr.cnt,67233
746,USDT,1641254400000,act.addr.cnt,68026
747,USDT,1641340800000,act.addr.cnt,71868
748,USDT,1641427200000,act.addr.cnt,66761
749,USDT,1641513600000,act.addr.cnt,63671
750,USDT,1641600000000,act.addr.cnt,54157
751,USDT,1641686400000,act.addr.cnt,43115
752,USDT,1641772800000,act.addr.cnt,53708
753,USDT,1641859200000,act.addr.cnt,58788
754,USDT,1641945600000,act.addr.cnt,57818
755,USDT,1642032000000,act.addr.cnt,54391
756,USDT,1642118400000,act.addr.cnt,54028
757,USDT,1642204800000,act.addr.cnt,43658
758,USDT,1642291200000,act.addr.cnt,42297
759,USDT,1642377600000,act.addr.cnt,51812
760,USDT,1642464000000,act.addr.cnt,54395
761,USDT,1642550400000,act.addr.cnt,53455
762,USDC,1620604800000,act.addr.cnt,34599
763,USDC,1620691200000,act.addr.cnt,29320
764,USDC,1620777600000,act.addr.cnt,30547
765,USDC,1620864000000,act.addr.cnt,46658
766,USDC,1620950400000,act.addr.cnt,34658
767,USDC,1621036800000,act.addr.cnt,31154
768,USDC,1621123200000,act.addr.cnt,29643
769,USDC,1621209600000,act.addr.cnt,35558
770,USDC,1621296000000,act.addr.cnt,31414
771,USDC,1621382400000,act.addr.cnt,49484
772,USDC,1621468800000,act.addr.cnt,39214
773,USDC,1621555200000,act.addr.cnt,37276
774,USDC,1621641600000,act.addr.cnt,35614
775,USDC,1621728000000,act.addr.cnt,36136
776,USDC,1621814400000,act.addr.cnt,37495
777,USDC,1621900800000,act.addr.cnt,32954
778,USDC,1621987200000,act.addr.cnt,37461
779,USDC,1622073600000,act.addr.cnt,34150
780,USDC,1622160000000,act.addr.cnt,33783
781,USDC,1622246400000,act.addr.cnt,30931
782,USDC,1622332800000,act.addr.cnt,26657
783,USDC,1622419200000,act.addr.cnt,28331
784,USDC,1622505600000,act.addr.cnt,30466
785,USDC,1622592000000,act.addr.cnt,34494
786,USDC,1622678400000,act.addr.cnt,33608
787,USDC,1622764800000,act.addr.cnt,34299
788,USDC,1622851200000,act.addr.cnt,23595
789,USDC,1622937600000,act.addr.cnt,22262
790,USDC,1623024000000,act.addr.cnt,31312
791,USDC,1623110400000,act.addr.cnt,34638
792,USDC,1623196800000,act.addr.cnt,28671
793,USDC,1623283200000,act.addr.cnt,30687
794,USDC,1623369600000,act.addr.cnt,31409
795,USDC,1623456000000,act.addr.cnt,24934
796,USDC,1623542400000,act.addr.cnt,23127
797,USDC,1623628800000,act.addr.cnt,37647
798,USDC,1623715200000,act.addr.cnt,33593
799,USDC,1623801600000,act.addr.cnt,33471
800,USDC,1623888000000,act.addr.cnt,35294
801,USDC,1623974400000,act.addr.cnt,34190
802,USDC,1624060800000,act.addr.cnt,26267
803,USDC,1624147200000,act.addr.cnt,26375
804,USDC,1624233600000,act.addr.cnt,34265
805,USDC,1624320000000,act.addr.cnt,38743
806,USDC,1624406400000,act.addr.cnt,32300
807,USDC,1624492800000,act.addr.cnt,30705
808,USDC,1624579200000,act.addr.cnt,29009
809,USDC,1624665600000,act.addr.cnt,26980
810,USDC,1624752000000,act.addr.cnt,23491
811,USDC,1624838400000,act.addr.cnt,28931
812,USDC,1624924800000,act.addr.cnt,37181
813,USDC,1625011200000,act.addr.cnt,28763
814,USDC,1625097600000,act.addr.cnt,26413
815,USDC,1625184000000,act.addr.cnt,27462
816,USDC,1625270400000,act.addr.cnt,24751
817,USDC,1625356800000,act.addr.cnt,25203
818,USDC,1625443200000,act.addr.cnt,24422
819,USDC,1625529600000,act.addr.cnt,25193
820,USDC,1625616000000,act.addr.cnt,25344
821,USDC,1625702400000,act.addr.cnt,27724
822,USDC,1625788800000,act.addr.cnt,26427
823,USDC,1625875200000,act.addr.cnt,22824
824,USDC,1625961600000,act.addr.cnt,21678
825,USDC,1626048000000,act.addr.cnt,26530
826,USDC,1626134400000,act.addr.cnt,28611
827,USDC,1626220800000,act.addr.cnt,30599
828,USDC,1626307200000,act.addr.cnt,27555
829,USDC,1626393600000,act.addr.cnt,28095
830,USDC,1626480000000,act.addr.cnt,23221
831,USDC,1626566400000,act.addr.cnt,19813
832,USDC,1626652800000,act.addr.cnt,28629
833,USDC,1626739200000,act.addr.cnt,32942
834,USDC,1626825600000,act.addr.cnt,30878
835,USDC,1626912000000,act.addr.cnt,27301
836,USDC,1626998400000,act.addr.cnt,26400
837,USDC,1627084800000,act.addr.cnt,24617
838,USDC,1627171200000,act.addr.cnt,21041
839,USDC,1627257600000,act.addr.cnt,34164
840,USDC,1627344000000,act.addr.cnt,32943
841,USDC,1627430400000,act.addr.cnt,30415
842,USDC,1627516800000,act.addr.cnt,28689
843,USDC,1627603200000,act.addr.cnt,29879
844,USDC,1627689600000,act.addr.cnt,29191
845,USDC,1627776000000,act.addr.cnt,24714
846,USDC,1627862400000,act.addr.cnt,30374
847,USDC,1627948800000,act.addr.cnt,29660
848,USDC,1628035200000,act.addr.cnt,31414
849,USDC,1628121600000,act.addr.cnt,26511
850,USDC,1628208000000,act.addr.cnt,30209
851,USDC,1628294400000,act.addr.cnt,27789
852,USDC,1628380800000,act.addr.cnt,26935
853,USDC,1628467200000,act.addr.cnt,29627
854,USDC,1628553600000,act.addr.cnt,28963
855,USDC,1628640000000,act.addr.cnt,31397
856,USDC,1628726400000,act.addr.cnt,34194
857,USDC,1628812800000,act.addr.cnt,29728
858,USDC,1628899200000,act.addr.cnt,26050
859,USDC,1628985600000,act.addr.cnt,24128
860,USDC,1629072000000,act.addr.cnt,31245
861,USDC,1629158400000,act.addr.cnt,30448
862,USDC,1629244800000,act.addr.cnt,31050
863,USDC,1629331200000,act.addr.cnt,36110
864,USDC,1629417600000,act.addr.cnt,32631
865,USDC,1629504000000,act.addr.cnt,27014
866,USDC,1629590400000,act.addr.cnt,27262
867,USDC,1629676800000,act.addr.cnt,30157
868,USDC,1629763200000,act.addr.cnt,30124
869,USDC,1629849600000,act.addr.cnt,27071
870,USDC,1629936000000,act.addr.cnt,26462
871,USDC,1630022400000,act.addr.cnt,25121
872,USDC,1630108800000,act.addr.cnt,23713
873,USDC,1630195200000,act.addr.cnt,22521
874,USDC,1630281600000,act.addr.cnt,30590
875,USDC,1630368000000,act.addr.cnt,31343
876,USDC,1630454400000,act.addr.cnt,32522
877,USDC,1630540800000,act.addr.cnt,36163
878,USDC,1630627200000,act.addr.cnt,30571
879,USDC,1630713600000,act.addr.cnt,25714
880,USDC,1630800000000,act.addr.cnt,23768
881,USDC,1630886400000,act.addr.cnt,30236
882,USDC,1630972800000,act.addr.cnt,37864
883,USDC,1631059200000,act.addr.cnt,37559
884,USDC,1631145600000,act.addr.cnt,37265
885,USDC,1631232000000,act.addr.cnt,40628
886,USDC,1631318400000,act.addr.cnt,33872
887,USDC,1631404800000,act.addr.cnt,28879
888,USDC,1631491200000,act.addr.cnt,34044
889,USDC,1631577600000,act.addr.cnt,33515
890,USDC,1631664000000,act.addr.cnt,32530
891,USDC,1631750400000,act.addr.cnt,32110
892,USDC,1631836800000,act.addr.cnt,30555
893,USDC,1631923200000,act.addr.cnt,26556
894,USDC,1632009600000,act.addr.cnt,23947
895,USDC,1632096000000,act.addr.cnt,36273
896,USDC,1632182400000,act.addr.cnt,33214
897,USDC,1632268800000,act.addr.cnt,32399
898,USDC,1632355200000,act.addr.cnt,26925
899,USDC,1632441600000,act.addr.cnt,27513
900,USDC,1632528000000,act.addr.cnt,22981
901,USDC,1632614400000,act.addr.cnt,20460
902,USDC,1632700800000,act.addr.cnt,25927
903,USDC,1632787200000,act.addr.cnt,28887
904,USDC,1632873600000,act.addr.cnt,30576
905,USDC,1632960000000,act.addr.cnt,28041
906,USDC,1633046400000,act.addr.cnt,35593
907,USDC,1633132800000,act.addr.cnt,29062
908,USDC,1633219200000,act.addr.cnt,23543
909,USDC,1633305600000,act.addr.cnt,30044
910,USDC,1633392000000,act.addr.cnt,31922
911,USDC,1633478400000,act.addr.cnt,30387
912,USDC,1633564800000,act.addr.cnt,30653
913,USDC,1633651200000,act.addr.cnt,29734
914,USDC,1633737600000,act.addr.cnt,29068
915,USDC,1633824000000,act.addr.cnt,30443
916,USDC,1633910400000,act.addr.cnt,28920
917,USDC,1633996800000,act.addr.cnt,30709
918,USDC,1634083200000,act.addr.cnt,31144
919,USDC,1634169600000,act.addr.cnt,31229
920,USDC,1634256000000,act.addr.cnt,33979
921,USDC,1634342400000,act.addr.cnt,28807
922,USDC,1634428800000,act.addr.cnt,29500
923,USDC,1634515200000,act.addr.cnt,35718
924,USDC,1634601600000,act.addr.cnt,33864
925,USDC,1634688000000,act.addr.cnt,35871
926,USDC,1634774400000,act.addr.cnt,33066
927,USDC,1634860800000,act.addr.cnt,30712
928,USDC,1634947200000,act.addr.cnt,26188
929,USDC,1635033600000,act.addr.cnt,25446
930,USDC,1635120000000,act.addr.cnt,31925
931,USDC,1635206400000,act.addr.cnt,30939
932,USDC,1635292800000,act.addr.cnt,32437
933,USDC,1635379200000,act.addr.cnt,34665
934,USDC,1635465600000,act.addr.cnt,37187
935,USDC,1635552000000,act.addr.cnt,29620
936,USDC,1635638400000,act.addr.cnt,26672
937,USDC,1635724800000,act.addr.cnt,34223
938,USDC,1635811200000,act.addr.cnt,37957
939,USDC,1635897600000,act.addr.cnt,36310
940,USDC,1635984000000,act.addr.cnt,36191
941,USDC,1636070400000,act.addr.cnt,32995
942,USDC,1636156800000,act.addr.cnt,34451
943,USDC,1636243200000,act.addr.cnt,31113
944,USDC,1636329600000,act.addr.cnt,34621
945,USDC,1636416000000,act.addr.cnt,34454
946,USDC,1636502400000,act.addr.cnt,34770
947,USDC,1636588800000,act.addr.cnt,31978
948,USDC,1636675200000,act.addr.cnt,31433
949,USDC,1636761600000,act.addr.cnt,26932
950,USDC,1636848000000,act.addr.cnt,27347
951,USDC,1636934400000,act.addr.cnt,37731
952,USDC,1637020800000,act.addr.cnt,44063
953,USDC,1637107200000,act.addr.cnt,33442
954,USDC,1637193600000,act.addr.cnt,33922
955,USDC,1637280000000,act.addr.cnt,31782
956,USDC,1637366400000,act.addr.cnt,28100
957,USDC,1637452800000,act.addr.cnt,28253
958,USDC,1637539200000,act.addr.cnt,29726
959,USDC,1637625600000,act.addr.cnt,31613
960,USDC,1637712000000,act.addr.cnt,32007
961,USDC,1637798400000,act.addr.cnt,29646
962,USDC,1637884800000,act.addr.cnt,39362
963,USDC,1637971200000,act.addr.cnt,27966
964,USDC,1638057600000,act.addr.cnt,24763
965,USDC,1638144000000,act.addr.cnt,29925
966,USDC,1638230400000,act.addr.cnt,32380
967,USDC,1638316800000,act.addr.cnt,35892
968,USDC,1638403200000,act.addr.cnt,35056
969,USDC,1638489600000,act.addr.cnt,35341
970,USDC,1638576000000,act.addr.cnt,42047
971,USDC,1638662400000,act.addr.cnt,29899
972,USDC,1638748800000,act.addr.cnt,39866
973,USDC,1638835200000,act.addr.cnt,34638
974,USDC,1638921600000,act.addr.cnt,35997
975,USDC,1639008000000,act.addr.cnt,36065
976,USDC,1639094400000,act.addr.cnt,34184
977,USDC,1639180800000,act.addr.cnt,27033
978,USDC,1639267200000,act.addr.cnt,23962
979,USDC,1639353600000,act.addr.cnt,31858
980,USDC,1639440000000,act.addr.cnt,40095
981,USDC,1639526400000,act.addr.cnt,32004
982,USDC,1639612800000,act.addr.cnt,31760
983,USDC,1639699200000,act.addr.cnt,39895
984,USDC,1639785600000,act.addr.cnt,29251
985,USDC,1639872000000,act.addr.cnt,27448
986,USDC,1639958400000,act.addr.cnt,32369
987,USDC,1640044800000,act.addr.cnt,38252
988,USDC,1640131200000,act.addr.cnt,32799
989,USDC,1640217600000,act.addr.cnt,30014
990,USDC,1640304000000,act.addr.cnt,32054
991,USDC,1640390400000,act.addr.cnt,23041
992,USDC,1640476800000,act.addr.cnt,24775
993,USDC,1640563200000,act.addr.cnt,30169
994,USDC,1640649600000,act.addr.cnt,29088
995,USDC,1640736000000,act.addr.cnt,30732
996,USDC,1640822400000,act.addr.cnt,34013
997,USDC,1640908800000,act.addr.cnt,31136
998,USDC,1640995200000,act.addr.cnt,23130
999,USDC,1641081600000,act.addr.cnt,20941
1000,USDC,1641168000000,act.addr.cnt,29067
1001,USDC,1641254400000,act.addr.cnt,29763
1002,USDC,1641340800000,act.addr.cnt,32298
1003,USDC,1641427200000,act.addr.cnt,31749
1004,USDC,1641513600000,act.addr.cnt,30925
1005,USDC,1641600000000,act.addr.cnt,26327
1006,USDC,1641686400000,act.addr.cnt,21073
1007,USDC,1641772800000,act.addr.cnt,25811
1008,USDC,1641859200000,act.addr.cnt,26656
1009,USDC,1641945600000,act.addr.cnt,26748
1010,USDC,1642032000000,act.addr.cnt,25327
1011,USDC,1642118400000,act.addr.cnt,27155
1012,USDC,1642204800000,act.addr.cnt,22588
1013,USDC,1642291200000,act.addr.cnt,19873
1014,USDC,1642377600000,act.addr.cnt,24843
1015,USDC,1642464000000,act.addr.cnt,26372
1016,USDC,1642550400000,act.addr.cnt,25595
1017,ADA,1620604800000,act.addr.cnt,118438
1018,ADA,1620691200000,act.addr.cnt,110485
1019,ADA,1620777600000,act.addr.cnt,106359
1020,ADA,1620864000000,act.addr.cnt,149502
1021,ADA,1620950400000,act.addr.cnt,120822
1022,ADA,1621036800000,act.addr.cnt,177321
1023,ADA,1621123200000,act.addr.cnt,133972
1024,ADA,1621209600000,act.addr.cnt,127819
1025,ADA,1621296000000,act.addr.cnt,123082
1026,ADA,1621382400000,act.addr.cnt,166749
1027,ADA,1621468800000,act.addr.cnt,130111
1028,ADA,1621555200000,act.addr.cnt,123858
1029,ADA,1621641600000,act.addr.cnt,106673
1030,ADA,1621728000000,act.addr.cnt,120754
1031,ADA,1621814400000,act.addr.cnt,113975
1032,ADA,1621900800000,act.addr.cnt,102061
1033,ADA,1621987200000,act.addr.cnt,108973
1034,ADA,1622073600000,act.addr.cnt,81362
1035,ADA,1622160000000,act.addr.cnt,80743
1036,ADA,1622246400000,act.addr.cnt,75894
1037,ADA,1622332800000,act.addr.cnt,81998
1038,ADA,1622419200000,act.addr.cnt,84230
1039,ADA,1622505600000,act.addr.cnt,79783
1040,ADA,1622592000000,act.addr.cnt,79058
1041,ADA,1622678400000,act.addr.cnt,79043
1042,ADA,1622764800000,act.addr.cnt,90317
1043,ADA,1622851200000,act.addr.cnt,83480
1044,ADA,1622937600000,act.addr.cnt,67699
1045,ADA,1623024000000,act.addr.cnt,69745
1046,ADA,1623110400000,act.addr.cnt,79355
1047,ADA,1623196800000,act.addr.cnt,72976
1048,ADA,1623283200000,act.addr.cnt,73525
1049,ADA,1623369600000,act.addr.cnt,70480
1050,ADA,1623456000000,act.addr.cnt,60993
1051,ADA,1623542400000,act.addr.cnt,53255
1052,ADA,1623628800000,act.addr.cnt,62354
1053,ADA,1623715200000,act.addr.cnt,66760
1054,ADA,1623801600000,act.addr.cnt,54455
1055,ADA,1623888000000,act.addr.cnt,53331
1056,ADA,1623974400000,act.addr.cnt,53246
1057,ADA,1624060800000,act.addr.cnt,46792
1058,ADA,1624147200000,act.addr.cnt,62610
1059,ADA,1624233600000,act.addr.cnt,71134
1060,ADA,1624320000000,act.addr.cnt,93039
1061,ADA,1624406400000,act.addr.cnt,61653
1062,ADA,1624492800000,act.addr.cnt,67036
1063,ADA,1624579200000,act.addr.cnt,61121
1064,ADA,1624665600000,act.addr.cnt,51329
1065,ADA,1624752000000,act.addr.cnt,56148
1066,ADA,1624838400000,act.addr.cnt,57622
1067,ADA,1624924800000,act.addr.cnt,68156
1068,ADA,1625011200000,act.addr.cnt,64029
1069,ADA,1625097600000,act.addr.cnt,53063
1070,ADA,1625184000000,act.addr.cnt,54943
1071,ADA,1625270400000,act.addr.cnt,52769
1072,ADA,1625356800000,act.addr.cnt,55080
1073,ADA,1625443200000,act.addr.cnt,63707
1074,ADA,1625529600000,act.addr.cnt,53669
1075,ADA,1625616000000,act.addr.cnt,57879
1076,ADA,1625702400000,act.addr.cnt,58417
1077,ADA,1625788800000,act.addr.cnt,63660
1078,ADA,1625875200000,act.addr.cnt,61019
1079,ADA,1625961600000,act.addr.cnt,50117
1080,ADA,1626048000000,act.addr.cnt,54794
1081,ADA,1626134400000,act.addr.cnt,56301
1082,ADA,1626220800000,act.addr.cnt,61604
1083,ADA,1626307200000,act.addr.cnt,64122
1084,ADA,1626393600000,act.addr.cnt,58221
1085,ADA,1626480000000,act.addr.cnt,52931
1086,ADA,1626566400000,act.addr.cnt,46483
1087,ADA,1626652800000,act.addr.cnt,55149
1088,ADA,1626739200000,act.addr.cnt,60524
1089,ADA,1626825600000,act.addr.cnt,55272
1090,ADA,1626912000000,act.addr.cnt,51712
1091,ADA,1626998400000,act.addr.cnt,44093
1092,ADA,1627084800000,act.addr.cnt,46788
1093,ADA,1627171200000,act.addr.cnt,49137
1094,ADA,1627257600000,act.addr.cnt,63803
1095,ADA,1627344000000,act.addr.cnt,111546
1096,ADA,1627430400000,act.addr.cnt,111212
1097,ADA,1627516800000,act.addr.cnt,73069
1098,ADA,1627603200000,act.addr.cnt,65242
1099,ADA,1627689600000,act.addr.cnt,58635
1100,ADA,1627776000000,act.addr.cnt,60131
1101,ADA,1627862400000,act.addr.cnt,54040
1102,ADA,1627948800000,act.addr.cnt,64686
1103,ADA,1628035200000,act.addr.cnt,66187
1104,ADA,1628121600000,act.addr.cnt,60771
1105,ADA,1628208000000,act.addr.cnt,64842
1106,ADA,1628294400000,act.addr.cnt,66604
1107,ADA,1628380800000,act.addr.cnt,62772
1108,ADA,1628467200000,act.addr.cnt,99955
1109,ADA,1628553600000,act.addr.cnt,81472
1110,ADA,1628640000000,act.addr.cnt,109204
1111,ADA,1628726400000,act.addr.cnt,83122
1112,ADA,1628812800000,act.addr.cnt,119098
1113,ADA,1628899200000,act.addr.cnt,129236
1114,ADA,1628985600000,act.addr.cnt,101214
1115,ADA,1629072000000,act.addr.cnt,103692
1116,ADA,1629158400000,act.addr.cnt,107224
1117,ADA,1629244800000,act.addr.cnt,114070
1118,ADA,1629331200000,act.addr.cnt,118373
1119,ADA,1629417600000,act.addr.cnt,142976
1120,ADA,1629504000000,act.addr.cnt,102763
1121,ADA,1629590400000,act.addr.cnt,115650
1122,ADA,1629676800000,act.addr.cnt,173057
1123,ADA,1629763200000,act.addr.cnt,139623
1124,ADA,1629849600000,act.addr.cnt,124148
1125,ADA,1629936000000,act.addr.cnt,120380
1126,ADA,1630022400000,act.addr.cnt,135812
1127,ADA,1630108800000,act.addr.cnt,138728
1128,ADA,1630195200000,act.addr.cnt,150072
1129,ADA,1630281600000,act.addr.cnt,136707
1130,ADA,1630368000000,act.addr.cnt,120821
1131,ADA,1630454400000,act.addr.cnt,126489
1132,ADA,1630540800000,act.addr.cnt,150415
1133,ADA,1630627200000,act.addr.cnt,141105
1134,ADA,1630713600000,act.addr.cnt,138802
1135,ADA,1630800000000,act.addr.cnt,136930
1136,ADA,1630886400000,act.addr.cnt,188723
1137,ADA,1630972800000,act.addr.cnt,214909
1138,ADA,1631059200000,act.addr.cnt,179407
1139,ADA,1631145600000,act.addr.cnt,174129
1140,ADA,1631232000000,act.addr.cnt,147388
1141,ADA,1631318400000,act.addr.cnt,167372
1142,ADA,1631664000000,act.addr.cnt,140285
1143,ADA,1631750400000,act.addr.cnt,140222
1144,ADA,1631836800000,act.addr.cnt,172740
1145,ADA,1631923200000,act.addr.cnt,157904
1146,ADA,1632009600000,act.addr.cnt,145763
1147,ADA,1632096000000,act.addr.cnt,154852
1148,ADA,1632182400000,act.addr.cnt,136345
1149,ADA,1632268800000,act.addr.cnt,120786
1150,ADA,1632355200000,act.addr.cnt,121245
1151,ADA,1632441600000,act.addr.cnt,153647
1152,ADA,1632528000000,act.addr.cnt,204241
